dt,Kabul,Luanda,Melbourne,Sydney,Dhaka,Belo Horizonte,Brasília,Fortaleza,Rio De Janeiro,Sao Paulo,Salvador,Rangoon,Montreal,Toronto,Santiago,Changchun,Chengdu,Chongqing,Dalian,Guangzhou,Harbin,Jinan,Nanjing,Peking,Shanghai,Shenyang,Taipei,Taiyuan,Tangshan,Tianjin,Wuhan,Xian,Bogotá,Cali,Kinshasa,Santo Domingo,Alexandria,Cairo,Gizeh,Addis Abeba,Paris,Berlin,Ahmadabad,Bangalore,Bombay,Calcutta,Delhi,Hyderabad,Jaipur,Kanpur,Lakhnau,Madras,Nagpur,New Delhi,Pune,Surat,Jakarta,Surabaya,Mashhad,Baghdad,Rome,Abidjan,Nagoya,Tokyo,Nairobi,Mexico,Casablanca,Ibadan,Kano,Lagos,Faisalabad,Karachi,Lahore,Lima,Manila,Moscow,Saint Petersburg,Jiddah,Riyadh,Dakar,Singapore,Mogadishu,Cape Town,Durban,Seoul,Madrid,Umm Durman,Aleppo,Dar Es Salaam,Bangkok,Ankara,Istanbul,Izmir,Kiev,London,Chicago,Los Angeles,New York,Ho Chi Minh City,Harare
1886-04-01,12.864,25.103,13.846,18.165,28.082,21.486,21.958,,24.968,20.153,25.521,29.998,5.785,6.619,5.56,8.271,11.046,16.605,10.228,20.674,7.724,13.756,14.401,13.926,14.053,9.093,19.908,10.287,13.297,13.926,15.855,12.113,19.377,21.303,24.651,24.769,17.74,20.314,20.314,18.541,9.805,9.451,30.513,28.37,27.217,29.759,28.744,31.403,29.672,28.809,28.809,30.354,30.706,28.744,28.905,30.225,26.455,26.085,11.264,20.229,10.317,26.167,12.525,10.719,16.281,17.422,14.569,26.96,29.815,26.61,25.763,28.346,25.763,17.613,27.441,5.27,3.382,25.455,24.922,20.524,26.553,28.538,17.27,21.65,10.149,8.907,30.123,14.504,,29.378,8.665,10.546,14.398,7.856,7.695,8.397,12.997,9.828,27.746,19.849
1886-05-01,19.43,24.727,10.02,15.61,28.399,18.264,20.003,,22.523,16.296,23.915,28.987,11.739,11.253,1.589,15.462,15.009,20.713,16.062,24.855,15.016,20.115,20.011,20.533,19.518,15.243,22.944,16.536,19.838,20.533,21.467,17.963,19.313,21.217,24.391,26.061,19.655,23.091,23.091,18.353,13.272,13.561,33.606,26.95,29.047,29.918,32.349,32.087,33.83,31.516,31.516,31.678,33.742,32.349,29.947,32.547,26.843,26.668,18.782,28.19,14.015,25.781,16.849,15.18,15.557,18.59,17.828,26.001,29.873,26.74,30.915,32.161,30.915,15.609,27.585,11.57,8.256,27.83,30.722,22.571,27.125,27.572,14.186,19.274,15.311,12.617,32.995,20.863,,29.018,13.714,15.388,17.847,14.789,11.062,11.892,17.577,14.282,28.258,17.918
1886-06-01,23.927,22.676,8.099,14.03,28.817,16.659,18.406,,21.733,14.444,22.922,27.218,16.183,15.969,-2.822,20.804,18.121,24.009,19.749,26.648,20.673,23.572,23.413,23.888,23.049,19.991,24.712,20.25,23.226,23.888,24.969,22.125,19.38,21.281,22.961,26.602,24.176,27.673,27.673,17.451,15.172,15.706,30.926,24.82,27.747,29.992,32.772,28.695,32.431,31.768,31.768,30.683,30.097,32.772,26.43,29.647,26.47,26.279,23.037,33.186,17.846,25.751,21.125,19.735,14.587,18.076,21.981,24.981,27.831,26.419,32.924,31.922,32.924,14.282,26.451,15.294,14.298,30.512,34.231,25.484,27.079,26.411,13.286,18.736,19.495,16.717,33.603,26.449,,28.152,18.57,20.631,22.815,17.66,13.785,16.735,21.207,18.231,27.878,15.782
1886-07-01,25.505,20.498,7.742,13.919,28.428,16.534,18.57,,20.888,14.32,22.38,26.653,18.571,18.144,-1.771,23.557,19.713,26.896,23.376,27.66,23.303,26.166,27.635,26.103,27.936,23.762,27.214,22.143,24.938,26.103,28.46,24.379,20.128,22.027,21.642,26.978,25.005,27.305,27.305,16.708,18.412,17.658,27.818,23.784,26.596,28.907,30.139,26.519,29.015,29.02,29.02,29.685,26.34,30.139,24.272,27.273,26.152,25.871,24.874,34.603,21.485,24.209,25.779,24.217,14.535,17.515,25.401,24.236,25.797,25.601,31.375,30.157,31.375,13.589,26.088,17.333,16.95,31.646,35.602,26.95,26.853,26.337,11.365,16.639,23.729,21.04,31.086,27.986,,27.778,20.111,21.286,24.369,18.258,16.636,21.502,24.195,21.623,27.857,15.044
1886-08-01,24.415,20.588,8.325,14.436,28.1,17.748,20.031,,20.222,15.234,21.853,26.474,17.856,18.016,-0.253,21.618,19.083,26.641,23.474,28.026,20.828,24.839,26.953,24.927,27.327,22.746,26.944,20.292,23.318,24.927,27.877,22.562,20.385,22.055,22.335,26.766,26.002,27.362,27.362,16.356,18.127,18.07,26.92,23.658,26.504,28.589,29.505,26.238,28.077,28.669,28.669,29.248,26.35,29.505,24.124,26.865,25.95,26.069,22.918,33.667,20.381,23.849,26.932,25.863,14.476,17.413,25.38,23.739,24.711,25.11,31.118,28.661,31.118,13.149,25.724,15.705,15.933,31.785,34.508,27.073,26.383,25.747,12.096,17.611,24.223,20.178,30.086,28.346,,27.458,21.197,22.589,25.126,18.327,16.61,22.373,24.784,20.253,27.641,17.15
1886-09-01,20.99,21.859,11.292,15.15,28.198,20.495,22.622,,21.0,18.039,22.865,26.977,12.671,14.322,2.346,15.432,15.182,21.96,19.089,26.434,14.736,19.729,21.775,19.692,22.264,16.593,25.121,14.576,18.198,19.692,23.024,16.874,20.24,21.805,23.531,26.494,25.017,25.694,25.694,16.539,16.682,15.809,27.605,24.499,27.007,28.415,29.328,27.21,28.528,28.187,28.187,29.831,27.263,29.328,24.943,27.333,25.995,26.434,17.492,29.866,18.975,23.935,23.227,21.982,15.194,16.374,22.488,24.28,25.389,25.22,30.688,28.132,30.688,13.556,25.907,9.487,9.824,30.473,31.768,27.084,26.616,26.156,13.824,19.369,19.482,17.578,30.74,24.747,,27.371,17.015,19.327,22.563,13.358,14.506,18.606,20.286,17.558,27.437,21.204
1886-10-01,14.473,23.452,11.545,16.08,27.752,20.995,22.326,,20.821,18.833,23.345,27.079,6.697,8.551,5.433,6.996,11.086,17.289,13.21,23.948,5.589,14.37,17.466,12.634,18.604,9.354,24.218,7.721,11.901,12.634,18.299,11.196,19.642,21.281,23.759,26.175,22.423,22.122,22.122,16.697,12.072,9.467,28.19,24.076,27.667,27.71,26.38,25.684,26.93,25.463,25.463,27.8,25.622,26.38,24.376,27.237,25.862,27.427,11.135,23.239,14.174,24.687,17.516,14.956,15.701,14.897,17.386,25.109,25.864,25.446,25.175,28.188,25.175,13.824,26.169,2.352,4.488,28.575,25.811,26.715,26.247,26.741,14.266,19.365,14.082,10.574,30.727,18.635,,26.745,11.204,15.148,18.971,5.165,11.266,13.849,14.512,11.127,26.918,22.917
1886-11-01,8.186,24.502,15.82,18.427,23.602,21.889,21.893,,22.554,20.735,24.359,25.498,-0.245,-0.013,8.543,-4.105,5.006,11.511,4.775,18.614,-6.174,6.41,10.432,3.423,11.651,-0.302,20.65,-0.795,3.63,3.423,11.311,3.906,19.042,20.933,23.701,24.8,17.928,16.682,16.682,15.63,6.967,5.549,24.517,22.847,27.21,23.539,20.648,23.511,21.392,20.059,20.059,25.614,21.954,20.648,22.304,23.958,25.867,27.231,6.296,15.449,8.557,25.403,11.305,8.605,15.376,13.045,13.214,25.99,23.759,26.156,18.946,23.76,18.946,,24.903,0.129,2.787,25.801,18.88,24.832,25.896,26.625,17.102,19.037,6.104,5.51,26.553,10.826,,24.926,4.851,10.513,14.499,2.858,6.274,4.624,11.102,4.79,25.872,22.149
1886-12-01,2.751,23.771,17.003,18.342,19.62,21.702,21.526,,23.414,21.506,24.801,23.345,-11.507,-8.837,11.126,-11.82,1.261,7.349,-1.375,13.031,-14.142,0.071,3.869,-2.088,4.748,-7.758,16.413,-6.131,-1.586,-2.088,5.126,-0.842,18.796,20.713,23.056,23.662,15.476,13.834,13.834,15.997,2.823,1.006,20.294,21.594,24.889,19.719,15.889,21.288,16.764,15.548,15.548,23.651,18.608,15.889,19.524,20.105,25.895,26.719,0.7,10.375,4.764,24.503,5.104,2.652,15.803,11.233,10.263,24.557,20.206,24.441,13.812,18.621,13.812,,23.015,-1.851,-1.33,23.496,13.886,22.155,25.586,26.562,18.364,20.5,-1.252,3.726,22.641,7.432,,23.289,2.962,10.073,13.358,1.085,1.738,-2.9,10.466,-3.898,24.435,21.417
1887-01-01,-0.349,24.075,20.375,20.439,17.291,22.648,21.476,25.666,25.641,22.518,25.104,22.921,-14.659,-10.795,11.353,-19.474,-2.429,3.777,-7.336,11.902,-22.382,-4.285,1.513,-7.742,2.562,-13.982,16.5,-11.877,-7.018,-7.742,2.383,-5.566,19.136,21.12,23.124,22.534,12.813,11.648,11.648,16.191,0.454,-3.226,18.903,22.381,23.343,17.646,13.723,22.563,15.165,13.921,13.921,24.209,19.271,13.723,19.891,19.672,25.554,25.425,-3.186,7.865,1.898,25.302,4.106,0.881,15.21,11.107,9.462,25.106,19.173,24.502,10.846,16.905,10.846,,23.67,-7.659,-3.607,22.039,12.816,20.703,24.684,25.268,19.098,21.701,-5.022,2.919,21.397,3.776,,23.977,-2.07,5.208,9.786,-4.514,1.251,-4.492,9.055,-4.568,24.366,20.681
1887-02-01,2.635,25.103,19.221,19.503,19.8,22.988,22.081,25.403,26.065,22.811,25.86,24.011,-11.968,-8.311,10.737,-11.733,0.701,5.683,-3.615,11.763,-13.893,-0.484,3.073,-2.416,3.66,-7.891,15.26,-6.017,-2.089,-2.416,3.943,-1.206,18.344,20.308,24.119,23.065,13.678,13.321,13.321,17.104,2.594,-0.271,21.467,23.922,23.473,20.084,16.927,24.381,18.158,16.623,16.623,24.988,20.656,16.927,21.85,22.177,25.485,25.585,0.19,9.978,2.405,26.149,4.185,1.99,16.23,13.563,10.314,26.649,22.839,25.231,14.321,20.301,14.321,,23.674,-7.011,-3.106,22.245,15.397,20.487,24.898,26.212,19.612,22.465,-2.024,2.706,23.598,5.577,,25.096,-1.613,3.086,8.98,-6.191,3.512,-0.399,8.062,-1.554,24.297,21.202
1887-03-01,8.985,24.26,17.554,20.39,25.512,21.772,21.419,25.129,24.917,21.043,25.311,27.421,-7.612,-6.434,9.101,-3.823,5.965,11.294,1.277,16.118,-5.143,5.421,8.462,3.94,8.571,-1.0,17.252,1.171,4.141,3.94,9.808,4.985,19.002,20.897,23.56,23.401,15.545,16.251,16.251,18.196,3.969,2.172,26.463,26.792,25.297,26.304,23.762,28.854,24.532,23.733,23.733,27.926,26.828,23.762,26.008,27.109,26.194,26.071,6.788,14.937,7.57,26.471,6.501,4.949,16.546,14.654,13.601,27.19,27.062,25.774,21.01,25.102,21.01,,25.691,-5.335,-3.944,22.713,18.755,20.519,25.469,27.826,18.814,21.691,2.663,7.295,26.608,10.155,,27.38,4.396,7.428,12.312,-0.981,3.359,0.833,13.126,-0.628,25.712,20.78
1887-04-01,15.556,25.435,14.221,18.325,27.857,20.996,21.648,25.3,24.412,19.636,25.266,29.928,0.98,3.168,5.459,6.311,11.347,17.058,9.396,20.905,5.407,13.784,15.519,13.114,15.339,7.918,20.565,9.857,12.841,13.114,16.756,12.194,18.617,20.548,24.545,24.513,18.535,21.429,21.429,18.771,7.955,8.023,30.746,27.632,27.221,29.024,29.573,31.226,30.179,29.065,29.065,30.008,31.031,29.573,29.031,30.514,26.285,25.836,12.613,21.245,9.169,26.086,12.588,10.608,16.115,16.384,14.272,26.062,29.072,25.766,27.337,28.409,27.337,,27.065,3.961,2.033,26.783,25.394,20.795,25.849,28.077,15.926,19.997,9.87,7.478,31.258,15.52,,29.044,8.688,10.127,13.78,6.521,6.389,7.062,13.615,7.039,27.24,19.632
1887-05-01,21.141,22.623,10.091,14.72,28.871,18.481,20.38,25.47,22.599,16.586,24.169,28.383,14.656,15.587,1.744,13.794,14.909,20.36,14.988,24.152,13.371,19.606,19.773,19.787,19.255,13.842,22.899,16.123,19.368,19.787,21.182,17.625,19.136,20.962,22.91,25.749,21.001,24.257,24.257,18.69,11.116,11.455,32.848,26.988,28.145,30.297,34.986,32.373,35.004,33.606,33.606,32.571,34.438,34.986,28.849,31.75,26.27,26.239,18.229,27.397,13.54,25.296,15.709,13.887,15.707,17.782,18.444,25.624,30.087,26.189,33.242,30.902,33.242,,27.439,14.244,9.523,27.524,29.501,22.919,26.479,27.951,14.706,18.704,14.168,12.039,33.091,21.359,,28.217,15.151,17.33,19.992,16.504,9.712,14.64,17.039,16.948,27.451,17.245
1887-06-01,23.966,20.076,7.986,13.472,28.512,17.602,19.378,25.377,22.576,16.028,22.965,27.036,17.711,17.667,0.038,18.196,17.482,23.801,18.382,27.707,17.911,22.981,23.599,22.674,23.197,18.089,25.5,19.283,22.361,22.674,25.412,21.53,19.145,20.986,20.918,26.627,23.906,26.983,26.983,17.11,17.367,15.875,30.597,24.241,26.801,29.464,33.706,28.657,33.113,32.381,32.381,31.041,30.084,33.706,25.71,29.289,25.764,25.534,22.839,32.955,19.091,23.929,20.453,18.917,14.501,17.217,22.829,23.689,26.713,24.847,33.02,31.548,33.02,,26.872,13.088,11.837,30.29,34.121,25.524,26.051,26.343,12.831,17.562,18.222,19.936,33.04,26.287,,27.801,18.004,19.345,22.682,14.99,15.68,18.332,20.76,19.626,27.531,14.894
1887-07-01,25.715,19.648,8.001,13.942,28.447,17.097,18.884,26.015,21.555,15.276,22.41,25.915,21.593,21.879,-0.486,24.073,20.409,27.409,23.909,28.043,23.911,26.631,27.47,27.148,27.553,24.143,27.161,23.422,26.021,27.148,28.69,25.421,19.89,21.676,20.914,27.352,25.601,28.022,28.022,15.823,19.88,19.724,27.291,23.713,25.925,28.74,29.74,25.963,28.223,28.873,28.873,29.857,25.355,29.74,23.426,26.616,25.406,25.543,23.744,33.846,22.958,23.235,24.817,22.893,14.057,16.631,25.859,23.11,24.627,24.416,32.252,29.872,32.252,,26.133,17.602,16.49,30.973,34.64,27.599,26.338,25.387,11.004,17.532,23.518,21.794,30.514,28.591,,27.304,21.321,22.671,25.424,19.291,18.431,23.921,23.37,24.494,27.401,14.894
1887-08-01,23.961,19.568,8.987,13.911,28.31,20.025,21.525,26.548,23.06,17.465,22.718,25.988,16.581,17.422,1.963,22.447,18.866,26.692,24.05,27.713,21.872,25.321,27.678,25.357,28.266,23.327,27.18,20.42,23.571,25.357,28.286,22.645,20.027,21.532,21.423,26.871,26.475,27.89,27.89,15.791,17.808,16.922,26.415,24.042,25.859,28.54,28.379,25.899,26.982,27.872,27.872,29.317,25.219,28.379,23.437,26.197,25.56,25.814,22.642,33.974,21.729,22.528,26.273,24.943,14.052,17.088,25.675,22.36,23.723,23.602,30.119,28.449,30.119,,25.316,15.203,14.524,31.572,34.12,26.828,25.612,24.917,11.641,18.03,24.613,21.632,29.927,29.025,,26.914,21.669,22.525,25.509,17.409,16.418,21.477,22.655,20.242,26.876,16.961
1887-09-01,19.396,21.365,9.763,14.067,28.475,21.024,22.898,27.622,21.579,18.596,23.291,26.582,11.493,12.489,2.709,15.003,16.326,23.237,19.391,27.357,14.094,20.642,23.32,20.126,23.924,16.541,26.514,15.285,18.926,20.126,24.551,18.071,20.25,21.658,22.931,26.809,25.407,26.321,26.321,17.042,13.396,13.955,27.279,23.952,26.162,28.59,28.033,26.177,27.62,27.556,27.556,28.997,25.88,28.033,23.925,26.631,25.261,26.174,18.487,30.9,18.595,24.302,21.927,19.691,15.434,16.251,22.419,23.633,25.392,24.603,28.341,27.891,28.341,,26.325,13.043,12.172,30.759,31.787,27.185,26.04,26.318,14.909,18.457,19.53,16.288,31.187,25.524,,27.154,18.106,20.348,23.177,15.345,12.151,17.724,20.697,15.075,27.162,20.727
1887-10-01,15.014,23.529,12.813,16.179,26.532,22.318,23.175,27.968,22.395,20.107,24.138,26.985,5.109,5.716,4.611,7.015,10.935,17.045,13.173,23.36,5.659,14.308,16.942,12.786,17.994,9.291,23.785,8.119,12.159,12.786,17.854,11.319,19.448,20.991,23.649,26.289,25.084,25.238,25.238,16.138,7.174,6.629,26.94,23.456,27.383,26.346,24.808,24.966,24.993,23.931,23.931,27.084,24.051,24.808,23.923,26.142,25.466,27.243,13.465,25.891,10.238,24.828,17.886,15.092,15.386,13.964,17.072,24.401,25.544,24.816,24.598,26.917,24.598,,25.587,3.068,3.207,29.997,26.755,27.393,25.661,26.005,14.582,18.94,14.056,8.163,31.494,21.503,,26.684,13.289,15.916,19.621,5.933,7.043,9.778,17.523,9.801,26.631,22.934
1887-11-01,8.059,25.343,14.167,16.474,23.181,21.535,21.808,27.916,22.034,20.552,24.187,26.377,-1.707,-0.051,8.106,-3.502,6.35,12.369,5.333,18.881,-5.587,6.931,10.444,4.579,11.635,0.137,20.732,0.692,4.847,4.579,11.611,5.127,19.254,21.046,24.23,25.249,20.202,19.073,19.073,15.125,4.953,4.081,23.722,22.919,27.002,22.84,19.364,23.159,19.903,18.907,18.907,25.479,20.814,19.364,21.913,23.138,25.405,26.452,7.676,19.161,7.794,25.286,11.468,9.438,15.38,13.141,14.082,25.649,23.989,25.768,17.554,23.538,17.554,,25.175,-1.894,-0.049,26.399,20.108,25.531,25.378,26.484,18.046,19.246,5.928,6.24,26.367,14.068,,25.579,7.215,11.973,15.342,2.449,4.428,5.344,12.844,3.886,26.2,22.643
1887-12-01,3.574,23.535,18.422,18.478,18.57,23.071,22.356,27.558,25.029,22.773,25.408,24.37,-8.975,-4.718,9.637,-13.629,1.256,7.85,-2.454,14.672,-16.122,-0.209,4.853,-3.35,5.89,-8.968,17.985,-7.116,-2.531,-3.35,6.191,-1.175,18.736,20.686,22.794,24.07,15.858,14.095,14.095,15.862,1.967,-0.13,20.079,21.628,24.948,18.538,15.767,21.104,16.682,15.283,15.283,23.644,17.996,15.767,19.342,19.903,25.276,26.292,3.247,12.249,3.424,25.529,5.892,3.721,15.533,11.632,10.167,25.679,21.203,25.58,13.354,19.037,13.354,,24.306,-5.109,-6.12,24.3,14.321,23.081,24.748,26.373,17.903,20.886,-1.37,2.014,22.991,8.29,,24.241,2.586,8.339,12.509,-1.521,2.316,1.41,8.747,-1.128,25.269,21.427
1888-01-01,1.727,24.205,18.43,19.473,17.545,21.197,20.92,26.271,23.878,21.121,24.561,23.706,-16.913,-12.179,12.55,-17.019,0.107,6.24,-5.342,13.946,-19.641,-2.089,3.099,-5.476,3.847,-12.002,17.022,-9.053,-4.404,-5.476,4.478,-2.656,18.634,20.479,23.568,23.257,12.551,11.543,11.543,16.214,1.161,-1.611,17.806,22.077,23.416,17.527,12.517,21.924,13.538,12.776,12.776,23.922,17.608,12.517,19.594,18.707,24.897,24.683,2.041,10.264,0.523,25.134,3.964,1.005,15.902,11.716,10.01,25.787,20.284,25.027,10.536,16.788,10.536,,24.741,-13.028,-10.171,22.566,13.257,20.907,24.938,25.773,19.979,21.273,-3.915,2.802,22.182,4.26,,24.748,-4.062,1.104,7.024,-8.949,2.451,-5.747,6.222,-6.698,25.294,20.75
1888-02-01,3.8,25.079,18.199,19.448,20.334,22.861,21.89,25.345,26.13,22.578,25.584,25.057,-12.142,-8.598,11.831,-17.15,0.735,5.719,-7.139,11.244,-19.546,-2.691,1.784,-5.495,2.38,-12.206,14.94,-8.065,-4.398,-5.495,3.172,-2.116,18.791,20.591,24.282,23.586,14.533,14.543,14.543,17.311,0.539,-2.599,20.995,24.208,24.064,20.864,16.48,25.321,17.619,17.12,17.12,25.614,21.691,16.48,22.775,22.373,25.607,25.765,3.229,13.767,2.685,26.14,2.964,0.004,16.283,12.734,8.861,27.236,23.271,25.811,13.533,19.75,13.533,,23.889,-11.195,-12.152,23.029,16.572,20.651,25.551,26.22,20.406,22.768,-5.177,0.998,24.007,8.197,,25.892,0.3,3.719,9.2,-9.149,1.316,-1.93,10.002,-3.211,24.687,21.135
1888-03-01,10.714,25.902,15.428,18.091,25.915,22.253,21.642,25.098,25.528,21.782,25.426,28.375,-6.165,-7.525,9.401,-4.267,6.707,12.085,1.782,17.434,-5.849,6.214,9.457,4.502,9.628,-0.816,18.69,1.912,4.827,4.502,10.717,5.733,18.904,20.722,24.917,23.863,17.518,18.813,18.813,18.144,4.06,0.573,27.298,26.975,26.362,26.976,24.66,29.225,25.597,24.789,24.789,28.07,27.155,24.66,27.046,27.912,26.46,26.417,8.557,17.639,6.51,26.983,8.182,5.405,16.381,15.086,12.018,28.0,27.557,26.687,22.247,26.064,22.247,,26.917,-8.711,-10.749,24.043,20.294,20.953,26.198,27.424,18.692,21.926,3.317,4.664,27.277,12.654,,28.446,6.139,8.331,12.73,-2.296,3.19,-0.475,10.416,-1.471,26.824,20.87
1888-04-01,14.343,24.888,13.95,17.443,27.959,20.365,21.093,25.145,23.761,19.292,24.688,30.638,1.261,2.326,6.291,5.497,10.777,16.576,8.304,21.971,4.61,12.495,14.461,11.802,14.152,6.991,21.147,8.411,11.432,11.802,16.153,11.026,18.564,20.354,24.348,24.806,18.395,20.754,20.754,18.842,7.239,6.644,30.546,28.06,27.666,29.745,29.688,32.078,30.11,29.99,29.99,30.701,31.981,29.688,29.445,30.627,26.514,26.428,13.252,21.584,9.569,26.605,13.181,10.648,16.398,16.41,14.456,26.914,30.057,26.582,26.757,28.521,26.757,,28.71,5.957,0.444,25.664,24.979,20.664,26.633,28.713,15.312,21.342,9.093,7.264,30.279,16.152,,29.945,10.5,12.002,15.485,8.697,6.114,5.972,15.404,7.219,28.471,19.755
1888-05-01,20.739,22.941,10.554,15.019,28.624,19.124,20.511,25.302,23.489,17.227,24.37,29.742,10.647,10.018,1.347,14.068,14.77,20.784,15.367,25.605,13.326,19.807,20.288,19.661,19.827,14.413,23.554,15.721,19.125,19.661,21.732,17.523,19.316,21.147,23.281,25.658,20.305,23.768,23.768,18.105,13.198,13.146,32.265,26.716,28.347,30.371,33.314,31.94,33.533,32.674,32.674,31.571,33.596,33.314,29.249,31.469,26.601,26.742,19.099,27.927,14.94,25.537,16.947,14.989,15.33,17.759,18.13,25.773,29.438,26.492,31.667,30.155,31.667,,28.37,10.504,6.083,27.645,29.885,22.296,26.77,27.581,13.319,19.467,15.234,14.187,32.691,20.808,,29.499,13.631,15.459,18.12,13.801,11.062,9.124,16.449,13.896,28.895,17.136
1888-06-01,24.176,20.816,9.033,14.964,29.416,17.714,19.363,25.522,22.66,15.909,23.506,27.076,17.587,17.711,-1.693,19.192,17.215,23.402,19.303,26.68,18.789,23.535,23.693,23.683,23.381,19.039,25.304,20.057,23.097,23.683,25.057,21.817,19.335,21.151,21.599,26.936,23.402,26.69,26.69,17.06,16.39,16.736,31.506,24.902,28.137,31.013,34.467,29.943,33.813,34.029,34.029,31.911,31.511,34.467,27.27,30.482,26.705,26.688,22.469,32.029,20.021,24.592,19.661,17.457,14.48,17.258,21.924,24.222,27.02,25.515,33.305,31.354,33.305,,26.972,12.755,11.287,29.522,33.395,26.021,26.805,26.387,12.574,18.556,18.726,17.217,32.645,25.337,,27.82,17.639,19.716,22.801,16.552,14.072,17.719,20.79,20.496,27.794,15.214
1888-07-01,26.225,19.301,7.745,13.504,28.273,17.313,19.142,26.051,21.666,15.985,22.319,26.174,18.253,18.183,0.073,23.036,19.961,27.331,23.197,28.981,22.742,26.323,27.963,26.159,28.147,23.385,27.913,22.523,25.216,26.159,29.1,24.89,20.541,22.328,20.756,27.424,26.979,29.292,29.292,16.586,15.973,16.281,28.126,24.224,26.753,28.78,30.402,26.637,29.64,28.747,28.747,30.223,26.197,30.402,24.295,27.499,25.745,25.869,24.797,34.56,20.759,22.682,25.594,23.827,14.411,17.149,24.692,22.971,24.757,24.216,32.404,30.038,32.404,,26.875,16.798,14.932,32.197,35.18,27.562,26.48,26.023,10.648,17.892,23.401,18.891,31.469,29.5,,27.647,22.064,23.148,26.522,18.561,14.29,21.542,23.933,20.565,28.032,15.033
1888-08-01,24.515,19.667,8.088,13.449,28.058,19.413,21.282,26.797,21.94,17.757,22.553,25.902,16.723,17.597,1.04,22.298,19.293,26.94,24.3,28.254,21.674,25.507,27.677,25.708,28.121,23.451,27.637,20.941,23.982,25.708,28.507,23.047,20.138,21.658,21.628,27.491,26.249,27.711,27.711,16.283,16.488,16.567,26.474,24.107,26.305,28.323,28.926,26.443,27.054,28.038,28.038,29.52,25.559,28.926,24.078,26.464,25.833,26.042,22.939,34.016,19.991,22.486,26.55,24.672,14.515,17.3,24.522,22.573,23.948,23.804,31.056,28.583,31.056,,26.113,15.308,14.613,31.83,34.586,27.329,26.548,25.973,12.027,19.1,24.994,19.719,29.881,28.765,,27.224,21.374,22.152,24.89,17.501,14.865,21.126,24.139,21.049,27.652,17.81
1888-09-01,20.402,21.712,11.422,15.559,28.479,22.478,24.164,27.866,22.892,20.876,23.902,26.769,12.022,12.655,3.987,13.964,15.787,22.694,18.44,26.888,13.073,19.85,22.683,19.235,23.296,15.541,26.041,14.592,18.157,19.235,23.964,17.472,20.463,21.866,23.311,27.334,25.04,25.706,25.706,16.27,14.853,13.787,27.778,24.835,27.274,28.622,28.45,27.185,28.091,27.551,27.551,29.731,26.767,28.45,25.159,27.53,25.707,26.684,16.865,30.695,18.511,23.577,21.796,19.477,15.19,15.694,22.262,23.842,25.537,24.636,29.556,27.909,29.556,,26.256,10.73,10.374,30.546,32.126,27.868,26.291,26.302,14.259,18.081,18.605,16.892,30.121,25.23,,27.161,17.379,19.431,22.66,13.389,12.978,16.201,23.18,15.707,27.261,20.458
1888-10-01,15.047,22.938,12.341,15.999,26.806,23.905,24.559,28.651,23.84,22.467,25.031,26.843,3.39,4.719,3.939,4.949,10.966,16.947,11.548,22.941,3.712,13.411,16.544,11.52,17.599,7.29,23.363,7.391,11.31,11.52,17.471,11.0,19.845,21.432,23.313,26.125,23.849,23.918,23.918,15.931,8.312,7.488,27.15,24.424,28.182,26.765,24.974,26.065,24.989,24.609,24.609,27.868,25.143,24.974,24.889,26.694,26.341,27.899,14.725,27.711,11.102,24.41,15.628,13.335,15.558,15.386,18.393,24.62,25.621,24.919,24.293,27.201,24.293,,26.031,4.295,3.675,29.565,27.519,27.75,26.556,26.325,15.43,20.164,11.873,11.362,30.674,21.638,,26.715,13.268,15.88,18.658,8.114,7.683,10.435,17.413,7.57,26.926,23.672
1888-11-01,8.945,24.433,16.654,18.659,23.069,23.495,23.271,28.62,24.103,22.715,25.54,26.353,-0.64,1.485,8.571,-2.834,4.985,11.563,5.399,19.285,-4.61,6.78,11.088,3.86,12.42,0.549,21.733,-0.601,3.863,3.86,11.875,3.909,19.135,20.953,23.842,25.545,17.431,16.536,16.536,15.701,7.663,3.272,23.331,23.299,27.634,22.834,19.87,23.985,19.905,19.609,19.609,25.915,22.0,19.87,22.902,23.508,26.679,27.463,6.991,16.23,6.871,25.711,12.638,9.783,15.743,13.702,14.065,26.105,24.285,26.184,18.429,22.837,18.429,,25.879,-3.567,-1.011,26.313,19.443,25.748,26.36,26.953,15.439,20.461,7.063,6.358,27.001,10.354,,25.822,3.25,7.681,12.554,-1.038,7.597,7.376,12.602,5.329,26.637,23.054
1888-12-01,3.895,24.333,18.477,19.002,18.464,23.869,22.841,27.908,25.919,23.689,26.091,24.091,-6.533,-3.756,11.083,-11.935,1.49,8.155,-0.331,15.224,-14.729,1.767,6.555,-1.59,7.65,-6.88,18.96,-5.683,-1.013,-1.59,7.333,-0.246,19.731,21.597,23.572,24.662,14.283,13.213,13.213,15.318,3.588,1.004,20.266,21.733,25.489,18.076,14.841,21.011,15.989,14.278,14.278,23.458,17.741,14.841,19.905,20.101,26.11,26.592,2.507,10.462,3.967,25.497,6.581,3.561,15.487,11.428,10.87,25.313,20.829,25.209,13.305,19.661,13.305,,25.011,-12.776,-6.24,23.472,14.282,22.63,25.945,26.462,18.182,21.49,0.84,4.868,22.194,5.502,,24.51,-1.384,4.995,10.263,-7.578,4.151,3.575,10.427,-0.774,25.991,21.936
